Taxa	BMI change per day (kg/m2)_All	BMI change per day (kg/m2)_CEED	BMI change per day (kg/m2)_ACUTE
Pseudomonas sp. TCU-HL1	0.512365862067213	0.999988768866776	0.616635878102053
Pseudomonas sp. THAF7b	0.0428275323032813	0.999988768866776	0.0108061193896268
Pseudomonas sp. TMW 2.1634	0.200004190864601	0.999988768866776	0.108848976517563
Pseudomonas sp. URMO17WK12:I11	0.913586586343345	0.999988768866776	0.937349162514041
Pseudomonas sp. UW4	0.157900500225454	0.999988768866776	0.0783379668804325
Pseudomonas sp. VLB120	0.385621773535174	0.999988768866776	0.255650338352203
Pseudomonas sp. Z003-0.4C(8344-21)	0.70865853432026	0.999988768866776	0.661520495792034
Pseudomonas stutzeri	0.0477120109415701	0.999988768866776	0.00950419711632684
Pseudomonas synxantha	0.317168103614855	0.999988768866776	0.319623858201124
Pseudomonas syringae	0.181453590354827	0.999988768866776	0.0818734771036363
Pseudomonas syringae group genomosp. 3	0.16776037599969	0.999988768866776	0.0194915778031631
Pseudomonas taetrolens	0.275433162358295	0.999988768866776	0.124139174890509
Pseudomonas thivervalensis	0.0754779412886129	0.999988768866776	0.0299473927635541
Pseudomonas tolaasii	0.061833832599084	0.999988768866776	0.017787087908711
Pseudomonas trivialis	0.21658832721335	0.999988768866776	0.142237421046955
Pseudomonas umsongensis	0.189800018967944	0.999988768866776	0.0986152369374241
Pseudomonas vancouverensis	0.16048625985164	0.999988768866776	0.0598679848117792
Pseudomonas veronii	0.109673425943707	0.999988768866776	0.0763641014890395
Pseudomonas versuta	0.306976934360522	0.999988768866776	0.133702953518601
Pseudomonas viridiflava	0.0869888431316097	0.999988768866776	0.0261915119208495
Pseudomonas xanthomarina	0.162248847485185	0.999988768866776	0.0619734968268951
Pseudomonas xinjiangensis	0.166965532461996	0.999988768866776	0.105011839288616
Pseudomonas yamanorum	0.095116070047776	0.999988768866776	0.0244672213463017
Pseudonocardia autotrophica	0.0443795836844961	0.999988768866776	0.0235860701715572
Pseudonocardia dioxanivorans	0.122233331996506	0.999988768866776	0.0811725773384185
Pseudonocardia sp. AL041005-10	0.0398043702937644	0.999988768866776	0.00842301081755386
Pseudonocardia sp. HH130629-09	0.0512829180126799	0.999988768866776	0.0102313422755857
Pseudonocardia sp. HH130630-07	0.0337091795090393	0.999988768866776	0.00590580823678692
Pseudopedobacter saltans	0.177541762464611	0.999988768866776	0.400809071341869
Pseudopropionibacterium propionicum	0.14500269535479	0.999988768866776	0.0719735026506654
Pseudorhodobacter sp. S12M18	0.396162669367303	0.999988768866776	0.208848146932082
Pseudorhodoplanes sinuspersici	0.104984630384515	0.999988768866776	0.0482816914757049
Pseudothermotoga hypogea	0.433966035835581	0.999988768866776	0.268202154832436
Pseudothermotoga thermarum	0.749711562002401	0.999988768866776	0.870799729742212
Pseudovibrio sp. FO-BEG1	0.136366479183866	0.999988768866776	0.0809104430410049
Pseudoxanthomonas spadix	0.0405366646783121	0.999988768866776	0.00590580823678692
Pseudoxanthomonas suwonensis	0.0577559934534825	0.999988768866776	0.0320351572778472
Psychrobacillus glaciei	0.371076370529364	0.999988768866776	0.451479015657287
Psychrobacter sp. AntiMn-1	0.888434104612355	0.999988768866776	0.79997464832483
Psychrobacter sp. DAB_AL43B	0.152849580129292	0.999988768866776	0.379366266636165
Psychrobacter sp. P11F6	0.344052611654899	0.999988768866776	0.348087203776052
Psychrobacter sp. P11G3	0.671064580977597	0.999988768866776	0.947358247996521
Psychrobacter sp. P11G5	0.510927643628702	0.999988768866776	0.31474270953489
Psychrobacter urativorans	0.414574087263819	0.999988768866776	0.785771057621955
Psychroflexus torquis	0.245877584115825	0.999988768866776	0.198634485337835
Psychromicrobium lacuslunae	0.0755963745377117	0.999988768866776	0.0298335701546497
Psychromonas ingrahamii	0.240505823992667	0.999988768866776	0.289772780558389
Psychromonas sp. CNPT3	0.585234753669462	0.999988768866776	0.51993255775127
Psychroserpens sp. NJDZ02	0.643439960575286	0.999988768866776	0.889957304838422
Pulveribacter suum	0.0362713137855213	0.999988768866776	0.00835684396473037
Pusillimonas sp. DMV24BSW_D	0.524645766157481	0.999988768866776	0.153998498161016
Pusillimonas sp. T7-7	0.101955342404205	0.999988768866776	0.0355679586206172
Pusillimonas sp. ye3	0.0455442627331964	0.999988768866776	0.00977498163592018
Pyricularia grisea	0.480723126673549	0.999988768866776	0.448203583874699
Pyricularia oryzae	0.222072196314961	0.999988768866776	0.069130842452666
Pyricularia pennisetigena	0.497480746070638	0.999988768866776	0.400077681201963
Pyrobaculum neutrophilum	0.0895691852513763	0.999988768866776	0.0485773004610274
Pyrococcus abyssi	0.714677323602591	0.999988768866776	0.502749260976626
Pyrococcus kukulkanii	0.926658906594236	0.999988768866776	0.416654433714036
Pyrococcus sp. NA2	0.910138110694792	0.999988768866776	0.46972261073514
Qipengyuania sediminis	0.06298405856347	0.999988768866776	0.0356715255733193
Rahnella aquatilis	0.254978278857086	0.999988768866776	0.0871536117010589
Rahnella sp. ERMR1:05	0.458041783108363	0.999988768866776	0.354583529528802
Raineyella sp. CBA3103	0.214080357196474	0.999988768866776	0.166658796206478
Ralstonia insidiosa	0.717910684084491	0.999988768866776	0.439087601710823
Ralstonia mannitolilytica	0.0512829180126799	0.999988768866776	0.0118910066005949
Ralstonia pickettii	0.144311505705383	0.999988768866776	0.0272039447330716
Ralstonia pseudosolanacearum	0.510278909728287	0.999988768866776	0.394620335494846
Ralstonia solanacearum	0.0533952081827715	0.999988768866776	0.0130223698947144
Ramlibacter tataouinensis	0.140908352021976	0.999988768866776	0.0986051988213611
Raoultella electrica	0.648341490473032	0.999988768866776	0.69831220829261
Raoultella ornithinolytica	0.585234753669462	0.999988768866776	0.619666384244678
Raoultella planticola	0.29300965971614	0.999988768866776	0.424203011690467
Raoultella sp. NCTC 9189	0.408424182720091	0.999988768866776	0.510740957418629
Raoultella terrigena	0.231130259509992	0.999988768866776	0.308282237376323
Raphidiopsis curvata	0.840920368461208	0.999988768866776	0.645642681303098
Rathayibacter festucae	0.0600306575854305	0.999988768866776	0.0113863826959213
Rathayibacter iranicus	0.564998997628179	0.999988768866776	0.252675583558913
Rathayibacter rathayi	0.123140980632542	0.999988768866776	0.0459761886442951
Rathayibacter sp. VKM Ac-2759	0.0720613859789585	0.999988768866776	0.0160300130372332
Rathayibacter sp. VKM Ac-2760	0.0493352640819817	0.999988768866776	0.0102313422755857
Rathayibacter sp. VKM Ac-2762	0.40171322989822	0.999988768866776	0.308556639252478
Rathayibacter sp. VKM Ac-2801	0.455488730868102	0.999988768866776	0.0755814325875894
Rathayibacter sp. VKM Ac-2804	0.0417779660271555	0.999988768866776	0.00842301081755386
Rathayibacter sp. VKM Ac-2805	0.332155115450704	0.999988768866776	0.0932613592178463
Rathayibacter tanaceti	0.2047076975725	0.999988768866776	0.208742966092532
Rathayibacter toxicus	0.031447186605687	0.999988768866776	0.00867734423100532
Rathayibacter tritici	0.133595825077939	0.999988768866776	0.0188087509570106
Reinekea forsetii	0.125748795702601	0.999988768866776	0.0560626991451373
Renibacterium salmoninarum	0.308143455522182	0.999988768866776	0.20077647181787
Rheinheimera sp. D18	0.638578438914824	0.999988768866776	0.551004123610675
Rheinheimera sp. LHK132	0.782388027906927	0.999988768866776	0.573115441059196
Rhizobacter gummiphilus	0.0337091795090393	0.999988768866776	0.00793243963426738
Rhizobium acidisoli	0.162996982885624	0.999988768866776	0.0603649759938112
Rhizobium daejeonense	0.1122150893244	0.999988768866776	0.0319688831940919
Rhizobium etli	0.0641003834579068	0.999988768866776	0.0335830968447823
Rhizobium favelukesii	0.112861661608933	0.999988768866776	0.0745291281182657
Rhizobium flavum	0.144682451586924	0.999988768866776	0.068873852305868
Rhizobium gallicum	0.651204119080383	0.999988768866776	0.11077541286874
Rhizobium grahamii	0.502063443429323	0.999988768866776	0.260110041133238
Rhizobium jaguaris	0.900082345931435	0.999988768866776	0.652744814098341
Rhizobium leguminosarum	0.413608866261848	0.999988768866776	0.363624286630338
Rhizobium phaseoli	0.295566767340632	0.999988768866776	0.211676618655501
Rhizobium pseudoryzae	0.0337091795090393	0.999988768866776	0.00867734423100532
Rhizobium pusense	0.263467127860862	0.999988768866776	0.255650338352203
Rhizobium rhizoryzae	0.220805082323925	0.999988768866776	0.0979593783389031
Rhizobium sp. 11515TR	0.147334338788676	0.999988768866776	0.114330477930179
Rhizobium sp. ACO-34A	0.192687491406157	0.999988768866776	0.0612510596163116
Rhizobium sp. CIAT894	0.0762162150937814	0.999988768866776	0.0262746569939574
Rhizobium sp. IE4771	0.980348224027878	0.999988768866776	0.783498487813439
Rhizobium sp. Khangiran2	0.15944130642156	0.999988768866776	0.0242175745750596
Rhizobium sp. Kim5	0.233620953593732	0.999988768866776	0.0519011602909997
Rhizobium sp. NXC14	0.291937111443461	0.999988768866776	0.109541211436948
Rhizobium sp. NXC24	0.031447186605687	0.999988768866776	0.0057576673717741
Rhizobium sp. S41	0.699476590173726	0.999988768866776	0.383615057775226
Rhizobium sp. WL3	0.278938268867075	0.999988768866776	0.196195388712563
Rhizobium tropici	0.125883745737049	0.999988768866776	0.0856753754416199
Rhizorhabdus dicambivorans	0.0512829180126799	0.999988768866776	0.0102313422755857
Rhodanobacter denitrificans	0.046233771995246	0.999988768866776	0.0172310029648716
Rhodanobacter glycinis	0.0693065770201067	0.999988768866776	0.0210454536479515
Rhodobaca barguzinensis	0.042587861081335	0.999988768866776	0.0128048378029484
Rhodobacter blasticus	0.189641039561996	0.999988768866776	0.101151241208566
Rhodobacter capsulatus	0.100554691558125	0.999988768866776	0.0452915793507294
Rhodobacter sp. CZR27	0.0562015553293112	0.999988768866776	0.027749851890733
Rhodobacter sp. LPB0142	0.136903536393718	0.999988768866776	0.0344027918227988
Rhodobacter sphaeroides	0.163661800779039	0.999988768866776	0.0675000574567329
Rhodobacteraceae bacterium	0.0337091795090393	0.999988768866776	0.00952546228041382
Rhodobacteraceae bacterium 9Alg 56	0.0760448203720763	0.999988768866776	0.0218720323074382
Rhodobacteraceae bacterium BAR1	0.0675411248855589	0.999988768866776	0.0241624663534908
Rhodobacteraceae bacterium QY30	0.0337091795090393	0.999988768866776	0.00867734423100532
Rhodobacteraceae bacterium SH-1	0.0400250240582146	0.999988768866776	0.0114162905956682
Rhodobiaceae bacterium	0.648341490473032	0.999988768866776	0.609505075112497
Rhodococcus coprophilus	0.0908157469904657	0.999988768866776	0.102619330054263
Rhodococcus erythropolis	0.960586807926324	0.999988768866776	0.618616097152613
Rhodococcus fascians	0.0709866503807645	0.999988768866776	0.0320069464456095
Rhodococcus hoagii	0.042957560928143	0.999988768866776	0.0114162905956682
Rhodococcus jostii	0.478606689909661	0.999988768866776	0.259642951969635
Rhodococcus opacus	0.104279697842343	0.999988768866776	0.0524004527540504
Rhodococcus pyridinivorans	0.601665091399798	0.999988768866776	0.190017649704738
Rhodococcus rhodochrous	0.0362713137855213	0.999988768866776	0.00660251776142783
Rhodococcus ruber	0.0648704178435664	0.999988768866776	0.0175726123679641
Rhodococcus sp. 2G	0.0957411064521476	0.999988768866776	0.0235460127188495
Rhodococcus sp. ABRD24	0.15318495861998	0.999988768866776	0.0564400737222785
Rhodococcus sp. B7740	0.383387717032571	0.999988768866776	0.321622374496055
Rhodococcus sp. MTM3W5.2	0.163318179570995	0.999988768866776	0.0545877086631709
Rhodococcus sp. P1Y	0.0803729942525322	0.999988768866776	0.0246973081986004
Rhodococcus sp. PBTS 1	0.0405366646783121	0.999988768866776	0.0135496650837
Rhodococcus sp. PBTS 2	0.0628393574625528	0.999988768866776	0.0170902108290692
Rhodococcus sp. S2-17	0.131687317461609	0.999988768866776	0.0144915243296238
Rhodococcus sp. SGAir0479	0.109216483035898	0.999988768866776	0.0288523569307533
Rhodococcus sp. WAY2	0.0304853971330496	0.999988768866776	0.0057576673717741
Rhodococcus sp. WB9	0.481026337561322	0.999988768866776	0.252410789424362
Rhodococcus sp. WMMA185	0.21779578603425	0.999988768866776	0.156943615007009
Rhodococcus sp. X156	0.0297056669613635	0.999988768866776	0.0057576673717741
Rhodocytophaga sp. 172606-1	0.630214832146385	0.999988768866776	0.541415835955074
Rhodoferax antarcticus	0.206033640349013	0.999988768866776	0.121702745838867
Rhodoferax ferrireducens	0.0628393574625528	0.999988768866776	0.0147884450197505
Rhodoferax koreense	0.092939925709523	0.999988768866776	0.0356715255733193
Rhodoferax saidenbachensis	0.133595825077939	0.999988768866776	0.15635680164928
Rhodoferax sp. CHu59-6-5	0.0914280942988394	0.999988768866776	0.0218720323074382
Rhodoferax sp. Gr-4	0.442160615395848	0.999988768866776	0.217027514173959
Rhodoluna lacicola	0.567129627131105	0.999988768866776	0.254489083970731
Rhodomicrobium vannielii	0.160825821990281	0.999988768866776	0.101454135197685
Rhodopirellula baltica	0.877912177044495	0.999988768866776	0.888834019704514
Rhodoplanes sp. Z2-YC6860	0.0861893330292266	0.999988768866776	0.0140050636132585
Rhodopseudomonas palustris	0.317168103614855	0.999988768866776	0.293310533788497
Rhodospirillum centenum	0.0337091795090393	0.999988768866776	0.00867734423100532
Rhodospirillum rubrum	0.310847075083035	0.999988768866776	0.254783773785813
Rhodothermaceae bacterium	0.0600306575854305	0.999988768866776	0.0173752713496196
Rhodothermaceae bacterium RA	0.273550048838485	0.999988768866776	0.198982900184251
Rhodothermus marinus	0.0362713137855213	0.999988768866776	0.00853106528447383
Rhodovulum sp. MB263	0.321747222261309	0.999988768866776	0.113062737086145
Rhodovulum sp. P5	0.266542232612836	0.999988768866776	0.102990659432636
Rhodovulum sulfidophilum	0.0675411248855589	0.999988768866776	0.0281708462684348
Rickettsia bellii	0.630586942152218	0.999988768866776	0.48688028445939
Rickettsia canadensis	0.929190811400504	0.999988768866776	0.926886286932795
Rickettsia endosymbiont of Bemisia tabaci	0.0718801670713967	0.999988768866776	0.235771868599069
Rickettsia felis	0.822052192828899	0.999988768866776	0.820942539149482
Rickettsiales bacterium Ac37b	0.177282300535174	0.999988768866776	0.156341390514843
Rickettsiales endosymbiont of Stachyamoeba lipophora	0.644834117258337	0.999988768866776	0.728926864034275
Riemerella anatipestifer	0.909926639870433	0.999988768866776	0.879583844377072
Rippkaea orientalis	0.489820451452816	0.999988768866776	0.364796007161672
Rivularia sp. PCC 7116	0.942369799514395	0.999988768866776	0.997475274520587
Robiginitalea biformata	0.280496922853359	0.999988768866776	0.106925826246637
Rodentibacter pneumotropicus	0.214111481244187	0.999988768866776	0.196893197210033
Romboutsia hominis	0.766140812662262	0.999988768866776	0.767527055823316
Romboutsia sp. CE17	0.793499200259029	0.999988768866776	0.798072009059281
Roseateles depolymerans	0.0395055692210669	0.999988768866776	0.00793243963426738
Roseburia hominis	0.893284839857242	0.999988768866776	0.938270336849739
Roseburia intestinalis	0.453078837504166	0.999988768866776	0.572015951927112
Roseibacterium elongatum	0.144809748362782	0.999988768866776	0.116109033454336
Roseiflexus castenholzii	0.374453381339297	0.999988768866776	0.179870060103903
Roseiflexus sp. RS-1	0.153023426732967	0.999988768866776	0.0981266804256638
Roseimaritima ulvae	0.0649365516880185	0.999988768866776	0.0274520463422885
Roseimicrobium sp. ORNL1	0.046233771995246	0.999988768866776	0.0149595463520287
Roseitalea porphyridii	0.0395055692210669	0.999988768866776	0.0114162905956682
Roseivivax sp. THAF30	0.0418413358443266	0.999988768866776	0.0258238149657011
Roseobacter denitrificans	0.137633851822404	0.999988768866776	0.104205628784069
Roseobacter litoralis	0.593511625503383	0.999988768866776	0.395372172206101
Roseomonas gilardii	0.0645687248957768	0.999988768866776	0.0173060670076947
Roseomonas mucosa	0.128567200054806	0.999988768866776	0.0523025487411968
Roseovarius indicus	0.0516094590844563	0.999988768866776	0.0172310029648716
Roseovarius mucosus	0.508447516626322	0.999988768866776	0.227716850614939
Roseovarius sp. MME-070	0.158777735395133	0.999988768866776	0.0809673366028567
Roseovarius sp. THAF27	0.159708195694302	0.999988768866776	0.0328668286363906
Roseovarius sp. THAF8	0.27506818469125	0.999988768866776	0.249203831441921
Roseovarius sp. THAF9	0.151844297386255	0.999988768866776	0.0824025836509471
Roseovarius sp. TM1035	0.230284600002678	0.999988768866776	0.156646734949704
Rothia aeria	0.98277701769643	0.999988768866776	0.912185902788446
